region_code,line_code,station_code,region_hex,line_hex,station_hex,operator_name,line_name,station_name,remarks,source_name,source_url,fetched_at
0,1,210,00,01,D2,西日本旅客鉄道,東海道線,長岡京,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,213,00,01,D5,西日本旅客鉄道,東海道線,山崎,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,214,00,01,D6,西日本旅客鉄道,東海道線,島本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,216,00,01,D8,西日本旅客鉄道,東海道線,高槻,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,219,00,01,DB,西日本旅客鉄道,東海道線,摂津富田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,220,00,01,DC,西日本旅客鉄道,東海道線,JR総持寺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,221,00,01,DD,西日本旅客鉄道,東海道線,茨木,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,224,00,01,E0,西日本旅客鉄道,東海道線,千里丘,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,225,00,01,E1,西日本旅客鉄道,東海道線,岸辺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,226,00,01,E2,西日本旅客鉄道,東海道線,吹田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,229,00,01,E5,西日本旅客鉄道,東海道線,東淀川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,230,00,01,E6,西日本旅客鉄道,東海道線,新大阪,旧 001-188,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,232,00,01,E8,西日本旅客鉄道,東海道線,大阪,連絡駅 128-028、旧 001-190,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,234,00,01,EA,西日本旅客鉄道,東海道線,塚本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,236,00,01,EC,西日本旅客鉄道,東海道線,尼崎,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,238,00,01,EE,西日本旅客鉄道,東海道線,立花,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,239,00,01,EF,西日本旅客鉄道,東海道線,甲子園口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,241,00,01,F1,西日本旅客鉄道,東海道線,西宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,242,00,01,F2,西日本旅客鉄道,東海道線,さくら夙川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,243,00,01,F3,西日本旅客鉄道,東海道線,芦屋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,244,00,01,F4,西日本旅客鉄道,東海道線,甲南山手,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,246,00,01,F6,西日本旅客鉄道,東海道線,摂津本山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,247,00,01,F7,西日本旅客鉄道,東海道線,住吉,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,248,00,01,F8,西日本旅客鉄道,東海道線,六甲道,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,249,00,01,F9,西日本旅客鉄道,東海道線,摩耶,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,250,00,01,FA,西日本旅客鉄道,東海道線,灘,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,251,00,01,FB,西日本旅客鉄道,東海道線,三ノ宮,連絡駅 128-060,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,252,00,01,FC,西日本旅客鉄道,東海道線,元町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,1,253,00,01,FD,西日本旅客鉄道,東海道線,神戸,旧 001-208,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=001,2026-07-15T08:46:36Z
0,2,1,00,02,01,東日本旅客鉄道,東北線,東京,連絡駅 127-001,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,2,00,02,02,東日本旅客鉄道,東北線,神田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,3,00,02,03,東日本旅客鉄道,東北線,秋葉原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,4,00,02,04,東日本旅客鉄道,東北線,御徒町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,6,00,02,06,東日本旅客鉄道,東北線,上野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,7,00,02,07,東日本旅客鉄道,東北線,鶯谷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,8,00,02,08,東日本旅客鉄道,東北線,日暮里,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,9,00,02,09,東日本旅客鉄道,東北線,西日暮里,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,11,00,02,0B,東日本旅客鉄道,東北線,田端,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,12,00,02,0C,東日本旅客鉄道,東北線,上中里,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,13,00,02,0D,東日本旅客鉄道,東北線,王子,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,14,00,02,0E,東日本旅客鉄道,東北線,東十条,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,16,00,02,10,東日本旅客鉄道,東北線,赤羽,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,17,00,02,11,東日本旅客鉄道,東北線,川口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,18,00,02,12,東日本旅客鉄道,東北線,西川口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,19,00,02,13,東日本旅客鉄道,東北線,蕨,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,21,00,02,15,東日本旅客鉄道,東北線,南浦和,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,22,00,02,16,東日本旅客鉄道,東北線,浦和,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,23,00,02,17,東日本旅客鉄道,東北線,北浦和,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,24,00,02,18,東日本旅客鉄道,東北線,与野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,25,00,02,19,東日本旅客鉄道,東北線,さいたま新都心,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,26,00,02,1A,東日本旅客鉄道,東北線,大宮,連絡駅 127-020,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,27,00,02,1B,東日本旅客鉄道,東北線,土呂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,28,00,02,1C,東日本旅客鉄道,東北線,東大宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,30,00,02,1E,東日本旅客鉄道,東北線,蓮田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,32,00,02,20,東日本旅客鉄道,東北線,白岡,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,33,00,02,21,東日本旅客鉄道,東北線,新白岡,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,34,00,02,22,東日本旅客鉄道,東北線,久喜,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,35,00,02,23,東日本旅客鉄道,東北線,東鷲宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,36,00,02,24,東日本旅客鉄道,東北線,栗橋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,38,00,02,26,東日本旅客鉄道,東北線,古河,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,39,00,02,27,東日本旅客鉄道,東北線,野木,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,40,00,02,28,東日本旅客鉄道,東北線,間々田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,42,00,02,2A,東日本旅客鉄道,東北線,小山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,44,00,02,2C,東日本旅客鉄道,東北線,小金井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,45,00,02,2D,東日本旅客鉄道,東北線,自治医大,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,46,00,02,2E,東日本旅客鉄道,東北線,石橋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,48,00,02,30,東日本旅客鉄道,東北線,雀宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,50,00,02,32,東日本旅客鉄道,東北線,宇都宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,52,00,02,34,東日本旅客鉄道,東北線,岡本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,53,00,02,35,東日本旅客鉄道,東北線,宝積寺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,54,00,02,36,東日本旅客鉄道,東北線,氏家,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,55,00,02,37,東日本旅客鉄道,東北線,蒲須坂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,57,00,02,39,東日本旅客鉄道,東北線,片岡,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,58,00,02,3A,東日本旅客鉄道,東北線,矢板,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,59,00,02,3B,東日本旅客鉄道,東北線,野崎,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,60,00,02,3C,東日本旅客鉄道,東北線,西那須野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,62,00,02,3E,東日本旅客鉄道,東北線,那須塩原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,63,00,02,3F,東日本旅客鉄道,東北線,黒磯,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,64,00,02,40,東日本旅客鉄道,東北線,高久,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,65,00,02,41,東日本旅客鉄道,東北線,黒田原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,67,00,02,43,東日本旅客鉄道,東北線,豊原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,68,00,02,44,東日本旅客鉄道,東北線,白坂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,69,00,02,45,東日本旅客鉄道,東北線,新白河,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,70,00,02,46,東日本旅客鉄道,東北線,白河,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,72,00,02,48,東日本旅客鉄道,東北線,久田野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,73,00,02,49,東日本旅客鉄道,東北線,泉崎,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,74,00,02,4A,東日本旅客鉄道,東北線,矢吹,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,75,00,02,4B,東日本旅客鉄道,東北線,鏡石,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,77,00,02,4D,東日本旅客鉄道,東北線,須賀川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,78,00,02,4E,東日本旅客鉄道,東北線,安積永盛,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,79,00,02,4F,東日本旅客鉄道,東北線,郡山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,80,00,02,50,東日本旅客鉄道,東北線,日和田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,82,00,02,52,東日本旅客鉄道,東北線,五百川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,83,00,02,53,東日本旅客鉄道,東北線,本宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,84,00,02,54,東日本旅客鉄道,東北線,杉田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,85,00,02,55,東日本旅客鉄道,東北線,二本松,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,87,00,02,57,東日本旅客鉄道,東北線,安達,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,88,00,02,58,東日本旅客鉄道,東北線,松川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,89,00,02,59,東日本旅客鉄道,東北線,金谷川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,91,00,02,5B,東日本旅客鉄道,東北線,南福島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,92,00,02,5C,東日本旅客鉄道,東北線,福島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,94,00,02,5E,東日本旅客鉄道,東北線,東福島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,95,00,02,5F,東日本旅客鉄道,東北線,伊達,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,96,00,02,60,東日本旅客鉄道,東北線,桑折,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,97,00,02,61,東日本旅客鉄道,東北線,藤田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,99,00,02,63,東日本旅客鉄道,東北線,貝田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,100,00,02,64,東日本旅客鉄道,東北線,越河,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,102,00,02,66,東日本旅客鉄道,東北線,白石,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,103,00,02,67,東日本旅客鉄道,東北線,東白石,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,104,00,02,68,東日本旅客鉄道,東北線,北白川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,105,00,02,69,東日本旅客鉄道,東北線,大河原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,107,00,02,6B,東日本旅客鉄道,東北線,船岡,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,108,00,02,6C,東日本旅客鉄道,東北線,槻木,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,109,00,02,6D,東日本旅客鉄道,東北線,岩沼,旧 002-110,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,110,00,02,6E,東日本旅客鉄道,東北線,館腰,旧 002-111,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,111,00,02,6F,東日本旅客鉄道,東北線,名取,旧 002-112,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,112,00,02,70,東日本旅客鉄道,東北線,南仙台,旧 002-113,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,113,00,02,71,東日本旅客鉄道,東北線,太子堂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,114,00,02,72,東日本旅客鉄道,東北線,長町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,115,00,02,73,東日本旅客鉄道,東北線,仙台,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,117,00,02,75,東日本旅客鉄道,東北線,東仙台,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,118,00,02,76,東日本旅客鉄道,東北線,岩切,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
0,2,119,00,02,77,東日本旅客鉄道,東北線,陸前山王,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=0&line=002,2026-07-15T08:46:36Z
